athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
95722,william nagle,1885-05-09 00:00:00,jersey city,new jersey,usa,united states,176.0,70.0,19700410
95723,nikolay nogovitsyn,1948-01-07 00:00:00,prokopyevsk,kemerovo,rus,soviet union,177.0,70.0,unknown
95724,csaba nagy lakatos,1962-11-26 00:00:00,miercureaciuc,harghita,rou,romania,176.0,70.0,unknown
95725,adalbert naghi,1933-02-03 00:00:00,clujnapoca,cluj,rou,romania,179.0,74.0,unknown
95726,bela nagy,1957-12-18 00:00:00,miercureaciuc,harghita,rou,romania,180.0,74.0,unknown
95727,lszl nagy,1927-08-13 00:00:00,szombathely,vas,hun,hungary,168.0,63.0,20050411
95728,zoltan nagy,1955-08-19 00:00:00,miercureaciuc,harghita,rou,romania,178.0,75.0,unknown
95729,josef nairz,1936-11-05 00:00:00,innsbruck,tirol,aut,austria,184.0,95.0,unknown
95730,mustapha naitlhou,1968-08-19 00:00:00,unknown,unknown,unknown,morocco,176.0,70.0,unknown
95731,osamu naito,1949-04-14 00:00:00,usuda,nagano,jpn,japan,174.0,70.0,20161022
95732,hitoshi nakamura,1949-04-29 00:00:00,unknown,unknown,unknown,japan,172.0,72.0,unknown
95733,reikichi nakamura,1916-10-16 00:00:00,tomakomai,hokkaido,jpn,japan,176.0,70.0,unknown
95734,tadashi nakamura,1956-07-16 00:00:00,unknown,unknown,unknown,japan,176.0,69.0,unknown
95735,hideki nakano,1952-07-29 00:00:00,unknown,unknown,unknown,japan,162.0,53.0,unknown
95736,minoru nakano,1936-10-18 00:00:00,tomakomai,hokkaido,jpn,japan,176.0,70.0,unknown
95737,iwao nakayama,1949-07-02 00:00:00,unknown,unknown,unknown,japan,168.0,67.0,unknown
95738,yusei nakazawa,1962-06-20 00:00:00,unknown,unknown,unknown,japan,177.0,70.0,unknown
95739,dick nalley,1955-01-24 00:00:00,indianapolis,indiana,usa,united states,176.0,70.0,20020828
95740,pyeon changnam,1922-01-11 00:00:00,unknown,unknown,unknown,republic of korea,176.0,70.0,unknown
95741,nam wongi,1963-01-11 00:00:00,unknown,unknown,unknown,republic of korea,176.0,70.0,unknown
95742,namsrain sandagdorj,1949-01-11 00:00:00,unknown,unknown,unknown,mongolia,165.0,61.0,unknown
95743,ben nanasca,1954-12-29 00:00:00,unknown,unknown,unknown,philippines,176.0,70.0,unknown
95744,kunio nando,1916-12-04 00:00:00,shenyang,liaoning,chn,japan,176.0,70.0,20110812
95745,lou nanne,1941-06-02 00:00:00,sault sainte marie,ontario,can,united states,173.0,75.0,unknown
95746,gary napalkov,1948-06-27 00:00:00,nizhny novgorod,nizhny novgorod,rus,soviet union,183.0,78.0,unknown
95747,danzangiin narantungalag,1945-01-29 00:00:00,unknown,unknown,unknown,mongolia,176.0,70.0,unknown
95748,tim nardiello,1960-10-05 00:00:00,lake placid,new york,usa,united states,179.0,77.0,unknown
95750,tony nash,1936-03-18 00:00:00,amersham,england,gbr,great britain,170.0,91.0,20220317
95751,john victor nash,1891-06-14 00:00:00,carcara,santa fe,arg,argentina,194.0,70.0,unknown
95752,marcus nash,1971-04-01 00:00:00,bristol,england,gbr,united states,178.0,74.0,unknown
95753,jakie nash,1914-09-05 00:00:00,thunder bay,ontario,can,canada,176.0,70.0,20000118
95754,rick nasheim,1963-01-15 00:00:00,regina,saskatchewan,can,austria,180.0,85.0,unknown
95755,raffaele nasi,1909-10-20 00:00:00,vinadio,cuneo,ita,italy,176.0,70.0,19860508
95756,sodnomtserengiin natsagdorj,1938-09-10 00:00:00,unknown,unknown,unknown,mongolia,164.0,60.0,unknown
95757,antoni naudi,1951-09-05 00:00:00,unknown,unknown,unknown,andorra,176.0,70.0,unknown
95758,gnther naumann,1941-04-19 00:00:00,tannenberg,sachsen,ger,west germany,172.0,67.0,unknown
95759,vadim naumov,1969-04-07 00:00:00,unknown,unknown,unknown,russian federation unified team,176.0,75.0,unknown
95760,sergio navarrete,1925-11-06 00:00:00,santiago,santiago metropolitan,chi,chile,176.0,70.0,20110701
95761,alain navillod,1955-08-16 00:00:00,tignes,savoie,fra,france,169.0,68.0,unknown
95762,zdenk nvrat,1931-05-25 00:00:00,dhylov,moravskoslezsk kraj,cze,czechoslovakia,170.0,71.0,20230918
95763,andrew naylor,1965-08-12 00:00:00,nottingham,england,gbr,great britain,180.0,73.0,unknown
95764,nicolae neagoe,1941-08-02 00:00:00,sinaia,prahova,rou,romania,177.0,92.0,20230429
95765,virgil neagoe,1970-07-03 00:00:00,unknown,unknown,unknown,romania,176.0,70.0,unknown
95766,paul neagu,1954-06-06 00:00:00,constana,constana,rou,romania,173.0,90.0,unknown
95767,bill neale,1943-03-09 00:00:00,fort erie,ontario,can,canada,176.0,70.0,unknown
95768,eilif nedberg,1956-09-07 00:00:00,oslo,oslo,nor,norway,173.0,65.0,unknown
95769,romeo nedelcu,1939-11-14 00:00:00,bucureti bucharest,bucureti,rou,romania,175.0,68.0,unknown
95770,vclav nedomansk,1944-03-14 00:00:00,hodonn,jihomoravsk kraj,cze,czechoslovakia,186.0,91.0,unknown
95771,petr nedvd,1971-12-09 00:00:00,liberec,libereck kraj,cze,canada czechia,192.0,93.0,unknown
95772,tom neely,1938-05-15 00:00:00,fort sill,oklahoma,usa,united states,170.0,68.0,20170115
95773,hubert negele,1919-01-28 00:00:00,unknown,unknown,unknown,liechtenstein,176.0,70.0,19941123
95774,marius negrea,1964-10-27 00:00:00,braov,braov,rou,romania,176.0,70.0,unknown
95775,francisco negrete,1966-10-21 00:00:00,unknown,unknown,unknown,mexico,176.0,70.0,unknown
95776,dimitrios negrepontis,1915-03-25 00:00:00,lausanne,vaud,sui,greece,176.0,70.0,19960101
95777,meinhard nehmer,1941-01-13 00:00:00,bobolin,zachodniopomorskie,pol,east germany,183.0,95.0,unknown
95778,bill neill,1965-01-22 00:00:00,unknown,unknown,unknown,united states virgin islands,176.0,70.0,unknown
95779,agustn neiman,1972-01-06 00:00:00,san martn de los andes,neuqun,arg,argentina,176.0,70.0,unknown
95780,toni neininger,1950-08-10 00:00:00,chur,graubnden,sui,switzerland,170.0,64.0,unknown
95781,bernhard neininger,1955-10-19 00:00:00,chur,graubnden,sui,switzerland,175.0,64.0,unknown
95782,jan neliba,1953-09-05 00:00:00,pbram,stedoesk kraj,cze,czechoslovakia,183.0,84.0,unknown
95783,colin nelson,1942-11-17 00:00:00,montral,qubec,can,canada,179.0,75.0,unknown
95784,frank nelson jr,1910-01-24 00:00:00,new york,new york,usa,united states,176.0,70.0,19730309
95785,lyle nelson,1949-02-09 00:00:00,mccall,idaho,usa,united states,188.0,84.0,unknown
95786,michael nemec,1955-11-26 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,unknown
95787,josef nmeck,1900-12-06 00:00:00,nov msto na morav,vysoina,cze,czechoslovakia,176.0,70.0,19430610
95788,otakar nmeck,1902-03-02 00:00:00,nov msto na morav,vysoina,cze,czechoslovakia,176.0,70.0,19670318
95789,ferenc nmeth,1894-09-26 00:00:00,budapest,budapest,hun,hungary,176.0,70.0,19770101
95790,gerhard nenning,1940-09-29 00:00:00,lech am arlberg,vorarlberg,aut,austria,174.0,79.0,19950622
95791,milcho nenov,1957-12-19 00:00:00,sofia,sofia grad,bul,bulgaria,176.0,70.0,unknown
95792,carsten nentwig,1966-08-31 00:00:00,dsseldorf,nordrheinwestfalen,ger,austria,189.0,90.0,unknown
95793,ondrej nepela,1951-01-22 00:00:00,bratislava,bratislava,svk,czechoslovakia,175.0,70.0,19890202
95794,hal nerdal,1927-09-22 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,20230911
95795,erik nerell,1964-01-29 00:00:00,oslo,oslo,nor,norway,170.0,70.0,unknown
95796,valerian netedu,1953-01-26 00:00:00,bucureti bucharest,bucureti,rou,romania,175.0,77.0,unknown
95797,janko neuber,1971-06-25 00:00:00,marienberg,sachsen,ger,germany,180.0,70.0,unknown
95798,gnter neuburger,1954-05-20 00:00:00,geislingen an der steige,badenwrttemberg,ger,west germany,176.0,83.0,unknown
95799,dieter neuendorf,1940-07-07 00:00:00,ruhla,thringen,ger,east germany germany,172.0,70.0,20210521
95800,philipp neuenschwander,1964-12-29 00:00:00,zug,zug,sui,switzerland,189.0,91.0,unknown
95801,lambert neumaier,1910-02-13 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19860708
95802,karl neuner,1902-01-16 00:00:00,unknown,unknown,unknown,germany,176.0,70.0,19490320
95803,martin neuner,1900-12-14 00:00:00,unknown,unknown,unknown,germany,176.0,70.0,19440802
95804,hubert neuper,1960-09-29 00:00:00,bad aussee,steiermark,aut,austria,176.0,68.0,unknown
95805,christian neureuther,1949-04-28 00:00:00,garmischpartenkirchen,bayern,ger,west germany,178.0,66.0,unknown
95806,gunnar neuriesser,1961-08-16 00:00:00,karlskoga,rebro,swe,sweden,170.0,67.0,unknown
95807,tassilo neuwirth,1940-12-15 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,unknown
95808,alfred neveu,1890-12-24 00:00:00,leysin,vaud,sui,switzerland,176.0,70.0,19750520
95809,dave neville,1908-05-02 00:00:00,hamilton,ontario,can,canada,176.0,70.0,19911014
95810,andrey nevzorov,1966-01-12 00:00:00,pavlodar,pavlodar,kaz,kazakhstan,184.0,78.0,unknown
95811,john nicholas,1930-05-02 00:00:00,melbourne,victoria,aus,australia,176.0,70.0,19660101
95812,andrew nicholson,1970-07-12 00:00:00,auckland,auckland,nzl,new zealand,176.0,70.0,unknown
95813,chris nicholson,1967-03-16 00:00:00,bexleyheath,england,gbr,new zealand,178.0,72.0,unknown
95814,hartmut nickel,1944-11-16 00:00:00,weiwasser,sachsen,ger,east germany,183.0,82.0,20190627
95815,horst nickel,1934-03-04 00:00:00,oberhof,thringen,ger,germany,176.0,70.0,20230210
95816,john nicks,1929-04-22 00:00:00,brighton,england,gbr,great britain,176.0,70.0,unknown
95817,macleod nicol,1958-10-18 00:00:00,london,england,gbr,great britain,183.0,85.0,unknown
95818,mihai nicolau,1949-01-29 00:00:00,unknown,unknown,unknown,romania,176.0,70.0,unknown
95819,claude nicouleau,1961-12-22 00:00:00,neuillysurseine,hautsdeseine,fra,france,178.0,74.0,unknown
95820,lorenz nieberl,1919-06-07 00:00:00,mnchen munich,bayern,ger,germany,176.0,70.0,19680412
95821,andreas niederberger,1963-04-20 00:00:00,mnchen munich,bayern,ger,germany west germany,179.0,82.0,unknown
95822,josef niedermeier,1942-11-07 00:00:00,reit im winkl,bayern,ger,west germany,178.0,78.0,unknown
95823,urs niedhart,1969-09-11 00:00:00,unknown,unknown,unknown,switzerland,183.0,70.0,unknown
95824,george niels,1919-05-02 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,20000216
95825,don nielsen jr,1951-10-18 00:00:00,new london,new hampshire,usa,united states,170.0,61.0,unknown
95826,jack nielsen jr,1923-10-07 00:00:00,oslo,oslo,nor,norway,176.0,70.0,20200508
95827,paul nielsen,1947-08-30 00:00:00,wayne,alberta,can,canada,183.0,80.0,unknown
95828,pekka niemi,1909-11-14 00:00:00,unknown,unknown,unknown,finland,170.0,66.0,19931221
95829,esko niemi,1934-06-11 00:00:00,tampere,pirkanmaa,fin,finland,175.0,85.0,20131108
95830,jaakko niemi,1961-11-28 00:00:00,unknown,unknown,unknown,finland,176.0,66.0,unknown
95831,eeti nieminen,1927-03-29 00:00:00,pervomayskoye,leningrad,rus,finland,172.0,65.0,20160413
95832,mika nieminen,1966-01-01 00:00:00,tampere,pirkanmaa,fin,finland,185.0,70.0,unknown
95833,pertti nieminen,1936-12-09 00:00:00,hmeenlinna,kantahme,fin,finland,183.0,83.0,20161109
95834,tuure nieminen,1894-02-19 00:00:00,helsinki,uusimaa,fin,finland,176.0,70.0,19681017
95835,toni nieminen,1975-05-31 00:00:00,lahti,pijthme,fin,finland,179.0,60.0,unknown
95836,rudi nierlich,1966-02-20 00:00:00,sankt wolfgang im salzkammergut,obersterreich,aut,austria,176.0,70.0,19910518
95837,dieter niess,1926-03-19 00:00:00,ktrzyn,warmiskomazurskie,pol,germany,176.0,70.0,unknown
95838,franz niener,1957-03-16 00:00:00,oberammergau,bayern,ger,west germany,180.0,80.0,unknown
95839,john nightingale,1928-12-02 00:00:00,saint paul,minnesota,usa,united states,176.0,70.0,unknown
95840,frank nigro,1960-02-11 00:00:00,toronto,ontario,can,italy,177.0,84.0,unknown
95841,pertti niittyl,1956-01-16 00:00:00,virrat,pirkanmaa,fin,finland,189.0,80.0,unknown
95842,sergey nikiforov,1966-05-15 00:00:00,krasnogorsk,moskva oblast,rus,soviet union,170.0,66.0,unknown
95843,viktor nikiforov,1931-12-04 00:00:00,moskva moscow,moskva,rus,soviet union,176.0,70.0,19890304
95844,vladimir nikitin,1959-07-14 00:00:00,kozino,udmurtskaya respublika,rus,soviet union,172.0,68.0,unknown
95845,marcus nikkanen,1904-01-26 00:00:00,helsinki,uusimaa,fin,finland,176.0,70.0,19850328
95846,seppo nikkil,1936-12-23 00:00:00,tampere,pirkanmaa,fin,finland,176.0,76.0,unknown
95847,aripekka nikkola,1969-05-16 00:00:00,kuopio,pohjoissavo,fin,finland,173.0,59.0,unknown
95848,andrey nikolishin,1973-03-25 00:00:00,vorkuta,respublika komi,rus,russian federation,179.0,97.0,unknown
95850,tapani niku,1895-04-01 00:00:00,haapavesi,pohjoispohjanmaa,fin,finland,171.0,70.0,19890406
95851,niilo nikunen,1913-06-14 00:00:00,lemi,etelkarjala,fin,finland,176.0,70.0,19910719
95852,nathaniel niles,1886-07-05 00:00:00,boston,massachusetts,usa,united states,176.0,70.0,19320711
95853,jim nill,1958-04-11 00:00:00,hanna,alberta,can,canada,183.0,84.0,unknown
95854,henry nilsen,1961-04-12 00:00:00,trondheim,trndelag,nor,norway,185.0,76.0,unknown
95855,nils nilsen,1952-12-29 00:00:00,oslo,oslo,nor,norway,186.0,70.0,unknown
95856,tore falch nilsen,1948-03-27 00:00:00,oslo,oslo,nor,norway,176.0,70.0,20080608
95857,axelherman nilsson,1894-12-31 00:00:00,stockholm,stockholm,swe,sweden,176.0,70.0,19690512
95858,jonny nilsson,1943-02-09 00:00:00,gteborg gothenburg,vstra gtaland,swe,sweden,180.0,71.0,20220622
95859,ivar nilsson,1933-06-12 00:00:00,gteborg gothenburg,vstra gtaland,swe,sweden,176.0,70.0,20190226
95860,jan nilsson,1947-02-26 00:00:00,ragunda,jmtland,swe,sweden,179.0,76.0,unknown
95861,jonas nilsson,1963-03-07 00:00:00,hedemora,dalarna,swe,sweden,185.0,82.0,unknown
95862,larsgran nilsson,1944-03-09 00:00:00,unknown,unknown,unknown,sweden,178.0,76.0,unknown
95863,zsuzsa almssy,1950-10-08 00:00:00,budapest,budapest,hun,hungary,158.0,60.0,unknown
95864,nils nilsson,1936-03-08 00:00:00,forshaga,vrmland,swe,sweden,181.0,76.0,20170624
95865,ke nilsson,1927-09-10 00:00:00,unknown,unknown,unknown,sweden,176.0,70.0,19910905
95866,franz ningel,1936-10-18 00:00:00,frankfurt am main,hessen,ger,germany,156.0,48.0,unknown
95867,yoshio ninomine,1942-07-02 00:00:00,unknown,unknown,unknown,japan,172.0,65.0,unknown
95868,jakob nirschl,1925-04-23 00:00:00,peienberg,bayern,ger,germany,176.0,70.0,19970611
95869,andreas nischwitz,1957-04-01 00:00:00,stuttgart,badenwrttemberg,ger,west germany,173.0,76.0,unknown
95870,jinya nishikata,1968-12-04 00:00:00,nozawaonsen,nagano,jpn,japan,178.0,60.0,unknown
95871,constantin nistor,1954-05-22 00:00:00,rdui,suceava,rou,romania,180.0,77.0,unknown
95872,traian niescu,1902-10-11 00:00:00,craiova,dolj,rou,romania,176.0,70.0,19840419
95873,antonio nitto,1938-12-02 00:00:00,roma,roma,ita,italy,176.0,70.0,20230802
95874,richard nizielski,1968-07-27 00:00:00,nottingham,england,gbr,australia,174.0,74.0,unknown
95875,tmrbaataryn nyamdavaa,1960-05-05 00:00:00,unknown,unknown,unknown,mongolia,176.0,70.0,unknown
95876,grunde njs,1967-06-20 00:00:00,trondheim,trndelag,nor,norway,190.0,96.0,unknown
95877,rdiger noack,1944-11-30 00:00:00,weiwasser,sachsen,ger,east germany,183.0,77.0,unknown
95878,ulrich noack,1942-11-02 00:00:00,grlitz,sachsen,ger,east germany,182.0,81.0,unknown
95879,john noah,1927-11-21 00:00:00,crookston,minnesota,usa,united states,176.0,70.0,20150903
95880,jeremy nobis,1970-08-31 00:00:00,madison,wisconsin,usa,united states,178.0,79.0,20230419
95881,ermanno nogler,1921-11-04 00:00:00,castelrotto,bolzanobozen,ita,italy,176.0,70.0,20000623
95882,hans nogler,1919-02-28 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,20110530
95883,hias noichl,1920-10-17 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,20021219
95884,franco nones,1941-02-01 00:00:00,castellomolina di fiemme,trento,ita,italy,170.0,65.0,unknown
95885,bertil norberg,1911-09-09 00:00:00,unknown,unknown,unknown,sweden,176.0,70.0,19780110
95886,lennart norberg,1949-01-21 00:00:00,hrnsand,vsternorrland,swe,sweden,185.0,87.0,unknown
95887,ulf norberg,1941-07-28 00:00:00,unknown,unknown,unknown,sweden,183.0,82.0,unknown
95888,bogdan nori,1953-09-19 00:00:00,kranj,kranj,slo,yugoslavia,176.0,70.0,20040404
95889,ole tom nord,1940-11-27 00:00:00,unknown,unknown,unknown,norway,176.0,78.0,unknown
95890,harald norden,1933-12-15 00:00:00,unknown,unknown,unknown,germany,176.0,70.0,unknown
95891,rolf nordgren,1946-08-08 00:00:00,gvle,gvleborg,swe,sweden,183.0,76.0,unknown
95892,hans nordin,1931-01-07 00:00:00,hrnsand,vsternorrland,swe,sweden,176.0,70.0,20210923
95893,hkan nordin,1961-01-15 00:00:00,unknown,unknown,unknown,sweden,179.0,81.0,unknown
95894,ivar nordkild,1941-05-14 00:00:00,unknown,unknown,unknown,norway,173.0,61.0,unknown
95895,bertola nordlander,1938-08-12 00:00:00,sundsvall,vsternorrland,swe,sweden,181.0,80.0,unknown
95896,ingar nordlund,1922-04-17 00:00:00,jevnaker,viken,nor,norway,176.0,70.0,19981218
95897,jostein nordmoe,1895-01-23 00:00:00,mlselv,troms og finnmark,nor,canada,176.0,70.0,19650101
95898,roger nordstrm,1966-04-27 00:00:00,malm,skne,swe,sweden,175.0,74.0,unknown
95899,dwayne norris,1970-01-08 00:00:00,unknown,unknown,unknown,canada,178.0,82.0,unknown
95900,atle norstad,1961-04-22 00:00:00,sarpsborg,viken,nor,norway,176.0,70.0,unknown
95901,david earl of northesk,1901-09-24 00:00:00,london,england,gbr,great britain,176.0,70.0,19631107
95902,anthony norton,1950-02-27 00:00:00,unknown,unknown,unknown,great britain,176.0,70.0,unknown
95903,jeff norton,1965-11-25 00:00:00,arlington,massachusetts,usa,united states,190.0,90.0,unknown
95904,aleksandr nosov,1942-10-22 00:00:00,perm,perm kray,rus,soviet union,165.0,63.0,unknown
95905,fabrice notari,1958-04-26 00:00:00,unknown,unknown,unknown,monaco,176.0,70.0,unknown
95906,alan notley,1940-04-10 00:00:00,poole,england,gbr,great britain,170.0,70.0,unknown
95907,tsuneo noto,1944-02-20 00:00:00,otaru,hokkaido,jpn,japan,166.0,63.0,unknown
95908,peter nottet,1944-09-23 00:00:00,den haag the hague,zuidholland,ned,netherlands,181.0,72.0,unknown
95909,dieter notz,1955-09-18 00:00:00,bad urach,badenwrttemberg,ger,west germany,181.0,70.0,unknown
95910,eduard novk,1946-11-27 00:00:00,buthrad,stedoesk kraj,cze,czechoslovakia,182.0,79.0,20101020
95911,ji novk,1950-06-06 00:00:00,jarom,krlovhradeck kraj,cze,czechoslovakia,175.0,77.0,unknown
95912,vladimr novk,1904-02-28 00:00:00,chlum u tebon,jihoesk kraj,cze,czechoslovakia,175.0,70.0,19860428
95913,vitali novichenka,1975-04-16 00:00:00,minsk,minsk,blr,belarus,178.0,72.0,unknown
95914,ji novotn,1921-04-02 00:00:00,esk budjovice,jihoesk kraj,cze,czechoslovakia,176.0,70.0,unknown
95915,ren novotn,1963-06-10 00:00:00,brno,jihomoravsk kraj,cze,czechia czechoslovakia,186.0,83.0,unknown
95916,albin novak,1915-02-09 00:00:00,unknown,unknown,unknown,yugoslavia,165.0,63.0,19920129
95917,helmut novy,1944-07-31 00:00:00,bhnky,steck kraj,cze,east germany,169.0,72.0,unknown
95918,milan nov,1951-09-23 00:00:00,kladno,stedoesk kraj,cze,czechoslovakia,178.0,77.0,unknown
95919,miroslav nov,1930-10-01 00:00:00,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19880530
95920,andrzej nowak,1956-02-07 00:00:00,czarna dunajcu,maopolskie,pol,poland,180.0,77.0,20130530
95921,oskar nowak,1913-03-25 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19890629
95922,zdzisaw nowak,1928-02-25 00:00:00,krynicazdrj,maopolskie,pol,poland,172.0,72.0,20001125
95923,timo nummelin,1948-09-07 00:00:00,turku,varsinaissuomi,fin,finland,177.0,85.0,unknown
95924,kalevi numminen,1940-01-31 00:00:00,tampere,pirkanmaa,fin,finland,186.0,85.0,unknown
